country,code,year,share_animal_protein,gdp,population,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017
Luxembourg,lux,2004,8.585841215,51215,450888,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2005,8.630496859,52037,457197,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2006,8.397146933,53866,465586,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2007,8.221650957,57471,475714,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2008,8.075192253,55731,486781,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2009,7.777841071,52324,497637,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2010,7.691435054,53877,507448,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2011,8.073612684,54031,515941,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2012,8.311864407,52562,523362,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Luxembourg,lux,2013,8.151455213,53411,530018,Luxembourg,europe,europe_west,europe_central_asia,oecd,49.61167,6.13,24/10/1945,Europe & Central Asia,High income
Macedonia,mkd,2000,3.842909091,8510,2009091,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2001,3.834283542,8210,2016075,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2002,4.221895665,8306,2022255,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2003,4.118205035,8471,2027819,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2004,4.272980501,8846,2033039,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2005,4.2676258989999996,9240,2038109,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2006,4.342412451,9690,2043091,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2007,4.82863772,10290,2047922,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2008,4.363513514,10825,2052524,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2009,4.321654988,10758,2056769,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2010,4.353299492,11090,2060563,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2011,4.321649485,11321,2063893,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2012,4.371204367,11242,2066785,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Macedonia,mkd,2013,4.374364191,11544,2069219,"Macedonia, FYR",europe,europe_east,europe_central_asia,others,41.66667,21.75,8/4/1993,Europe & Central Asia,Upper middle income
Madagascar,mdg,2000,2.500498504,1403,15364272,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2001,2.127446061,1444,15846412,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2002,2.144838213,1229,16338968,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2003,2.081942337,1312,16842482,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2004,2.060606061,1342,17357913,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2005,2.118446602,1366,17885967,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2006,2.118098896,1399,18426870,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2007,2.110687023,1448,18980391,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2008,2.107714702,1509,19546282,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2009,2.092009685,1399,20124150,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2010,2.061895551,1365,20713819,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2011,2.002877698,1347,21315135,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2012,2.003887269,1351,21928518,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Madagascar,mdg,2013,1.953216374,1345,22555046,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Malawi,mwi,2000,0.782214156,923,11228756,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2001,0.733780761,862,11529337,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2002,0.695812241,853,11833102,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2003,0.754612546,876,12144945,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2004,0.795937211,896,12472794,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2005,0.795983569,897,12822587,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2006,0.812692816,910,13195329,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2007,0.853030964,966,13589404,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2008,0.947368421,1005,14005113,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2009,0.981393336,1053,14442290,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2010,1.059682267,1087,14900841,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2011,1.035775128,1102,15380888,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2012,1.227603943,1085,15882815,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2013,1.316434305,1104,16406945,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malaysia,mys,2000,5.980992608,14598,23414909,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2001,5.901383469,14312,23964621,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2002,6.141312185,14745,24515323,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2003,5.974230494,15223,25060184,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2004,5.940594059,15876,25590453,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2005,6.065902579,16350,26100241,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2006,6.079031684,16960,26586287,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2007,6.046511628,17718,27051142,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2008,5.822748475,18260,27502008,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2009,6.009158154,17686,27949395,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2010,6.164116829,18710,28401017,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2011,5.979923849,19390,28859154,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2012,6.106859704,20134,29321798,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2013,6.227709191,20760,29787203,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Mali,mli,2000,2.718890249,1048,11295324,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2001,2.722621902,1200,11639798,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2002,2.87429944,1222,12001887,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2003,3.109877033,1298,12380104,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2004,3.099212598,1286,12772264,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2005,3.29229578,1343,13176642,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2006,3.267520723,1377,13592796,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2007,3.365172667,1392,14020786,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2008,3.402232625,1423,14459990,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2009,3.467326033,1452,14909813,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2010,3.47813722,1492,15369809,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2011,3.516949153,1500,15839538,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2012,2.951048951,1448,16318897,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2013,3.278892734,1443,16808242,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Malta,mlt,2000,6.900030021,20524,397420,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2001,6.757630162,20495,399746,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2002,6.846545019,20949,402244,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2003,7.008607896,21341,404787,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2004,7.196915777,21292,407183,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2005,6.946868507,21958,409295,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2006,7.052256532,22278,411084,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2007,7.399406528,23085,412608,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2008,7.4126372,23703,413946,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2009,7.038768867,22946,415220,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2010,6.856805433,23642,416515,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2011,6.931831654,23871,417855,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2012,7.039337474,24301,419212,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2013,7.310834813,25162,420557,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Mauritania,mrt,2000,4.612462006,2429,2642743,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2001,4.760380952,2415,2720367,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2002,4.956785444,2370,2800333,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2003,4.772861357,2449,2882003,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2004,4.960369373,2526,2964526,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2005,5.014834538,2684,3047249,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2006,4.713023434,3113,3129959,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2007,4.490095378,3123,3212672,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2008,4.298701299,3081,3295254,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2009,4.279507603,2976,3377630,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2010,4.494815874,3045,3459773,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2011,4.541696365,3104,3541540,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2012,4.613992342,3213,3622961,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritania,mrt,2013,4.710709318,3319,3704414,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income
Mauritius,mus,2000,4.622589532,11748,1196027,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2001,4.561949898,12021,1208279,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2002,4.8520149,12106,1220935,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2003,4.891142664,12693,1233594,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2004,4.887859742,13124,1245669,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2005,4.833499501,13242,1256742,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2006,4.724023825,13769,1266684,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2007,4.819245774,14459,1275650,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2008,5.054315228,15133,1283849,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2009,5.064020487,15472,1291609,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2010,4.861948588,15984,1299172,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
Mauritius,mus,2011,5.198168738,16483,1306593,Mauritius,africa,africa_sub_saharan,sub_saharan_africa,g77,-20.3,57.58333,24/4/1968,Sub-Saharan Africa,Upper middle income
